idTweet,idUser,geo,place,tweetCount,lang,text,replyCount,favorite_count
911020131177914368,2209552616,,,0.0,pt,bernardes  #lulanuncamais  stj e trf4 negam pedidos de suspeição do juiz sérgio moro https://tco/fxr0awvpnu,0.0,0.0
911632476312866817,2209552616,,,0.0,pt,"bernardes  #esquerdanuncamais sem chances e sem batocchio, a lula resta insultar  blefar https://tco/txlg9tavuo",0.0,0.0
911666681893748737,4002107841,,,0.0,pt,"afinal  está promovendo uma caravana, uma campanha, u ou uma despedida   norte nordeste agora ao sul e depois  https://tco/zedjchqvkc",0.0,0.0
911719040300802050,51900981,,,0.0,pt,eita lulão sincero🃏#lulaosincero  @lulapelobrasil @ptbrasil https://tco/epy1kifard,0.0,0.0
911803367256498176,2209552616,,,0.0,pt,bernardes  #lulanuncamais  stj e trf4 negam pedidos de suspeição do juiz sérgio moro https://tco/fxr0awedzk,0.0,0.0
911983483169513473,2209552616,,,0.0,pt,bernardes #lulanuncamais  lava jato amplia cerco a lula com mais 6 apurações https://tco/pp9t7iu1i7,0.0,0.0
912411810371919872,2209552616,,,0.0,pt,bernardes #lulanuncamais #esquerdanuncamais  a offshore do instituto lula https://tco/eguetngkcc,0.0,0.0
912412625677557761,100099494,,,0.0,pt,rt @malditopt: bernardes #lulanuncamais #esquerdanuncamais  a offshore do instituto lula https://tco/eguetngkcc,0.0,0.0
912412799833427969,713136401450213377,,,0.0,pt,rt @malditopt: bernardes #lulanuncamais #esquerdanuncamais  a offshore do instituto lula https://tco/eguetngkcc,0.0,0.0
912441017172930560,26491416,,,0.0,pt,rt @malditopt: bernardes #lulanuncamais #esquerdanuncamais  a offshore do instituto lula https://tco/eguetngkcc,0.0,0.0
912713333601652736,53922000,,,0.0,pt,"parem de perseguir lula os recibos estão todos certinhos, de 30 de fevereiro a 1 de abril 😂😂😂 #lula  ",0.0,0.0
912810362700992512,896920346452008960,,,0.0,und,#lula2018 #lula   #lulapresoevotoimpresso #lula https://tco/6bdcojb6gk,0.0,0.0
923969876154306560,3213202053,,,0.0,und,#luladay #lula   https://tco/iczpg95djg,0.0,0.0
923972254320513024,112282611,,,0.0,und,rt @celsokristen: #luladay #lula   https://tco/iczpg95djg,0.0,0.0
923982041888251904,771402135334420480,,,0.0,und,#luladay #lulaporminasgerais    #lula2018  https://tco/gvdjh6hkrq,0.0,0.0
924004573047656448,3424691969,,,0.0,und,#luladay #lulaporminasgerais   https://tco/kj1kpjuajz,0.0,0.0
924005015735422976,3424691969,,,0.0,pt,parabéns 🎈🎈🎈 #luladay #lulaporminasgerais    https://tco/2esy2lpdfi,0.0,0.0
925533791434756096,727947074487103489,,,0.0,pt,@trf4_oficial   não aguentamos mais esperar q a justiça seja feita chega desse o cara ficar falando besteira,0.0,0.0
