idTweet,idUser,geo,place,tweetCount,lang,text,replyCount,favorite_count
910873579289497601,3185118941,,,0.0,pt,"um presid- gov rejeitado, ladrão, antipobre, submisso ao mercado, vendendo o país, mantido pelo congresso +corrupto da história ",0.0,0.0
910873722231197696,33615996,,,0.0,pt,"""anão moral e caloteiro"", de blogosfera da rede pt  - curta nossa página:  https://t.co/712udcef02  ... https://t.co/geerxcxciz",0.0,0.0
910873761997615105,4693516885,,,0.0,pt,"se o horário de verão acabar, entro na onda do ",0.0,0.0
910873761494257664,76470152,,,0.0,pt,blem! agora são 11:30 hora de !,0.0,0.0
910873888963342336,33615996,,,0.0,pt,"""o futuro do brasil"", de blogosfera da rede pt  - curta nossa página:  https://t.co/712udbx48u  ... https://t.co/lwmlb7f402",0.0,0.0
910873930583478272,33615996,,,0.0,pt,"""o jurista do pcc"", de blogosfera da rede pt  - curta nossa página:  https://t.co/712udbx48u  ... https://t.co/l5ofpuuxmo",0.0,0.0
910873991744819200,771091977806942208,,,0.0,pt,"rt @jfmargarida: temer, vergonha nacional!  #sosamazonia https://t.co/xwcjkdhdpw",0.0,0.0
910874090021556225,4308643637,,,0.0,und,@gianinitr 🤢🤔 @rogerwilliam_ @isabellacellet @rockinrio #melhoresamigos #luba ,0.0,0.0
910874137362563072,75323881,,,0.0,und,@falandoverdes2 @oglobopolitica @g1  @mpf_prpr @gshow @globonews @globoesporte https://t.co/5rydz3miq4,0.0,0.0
910874370377216000,887795837136449537,,,0.0,pt,rt @graavieira: maia diz que temer faltou com a palavra e reclama de facada nas costas do pmdb - siempre!   #moronacadeia https:/…,0.0,0.0
910874389486456832,49015750,,,0.0,pt,rt @esuplicy: mais uma gravíssima denúncia contra michel temer acaba de ser encaminhada à câmara. seguimos exigindo #diretasjá e ,0.0,0.0
910874407773581314,1439669275,,,0.0,pt,o que esperar...  #golpista  https://t.co/swskbbheza,0.0,0.0
910874445358731265,907948166242340864,,,0.0,und, fdp,0.0,0.0
910874800524054528,760063413385035776,,,0.0,pt,rt @chaneldovale: melhor parte antes do show. e tenho dito!  #vaipassarmaltour @pabllovittar https://t.co/wwuqaj0isk,0.0,0.0
910874905297727488,3185118941,,,0.0,pt,"um presid- gov rejeitado, ladrão, antipobre, submisso ao mercado, vendendo o país, mantido pelo congresso +corrupto da história ",0.0,0.0
910875035463770112,21128970,,,0.0,pt,"""governo avalia fim do horário de verão""  olha o temer querendo meu voto, mas mesmo que acabe o horário de verão continuarei ",0.0,0.0
910875052152950785,317735374,,"{'attributes': {}, 'id': '7236bc888cd04b8c', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-46.808253, -23.215321], [-46.808253, -22.976915], [-46.653847, -22.976915], [-46.653847, -23.215321]]]}, 'place_type': 'city', 'country': 'Brasil', 'name': 'Jarinu', 'url': 'https://api.twitter.com/1.1/geo/id/7236bc888cd04b8c.json', 'country_code': 'BR', 'full_name': 'Jarinu, Brasil'}",0.0,pt,"hit de sucesso não é: ""deu onda, paradinha, nem despacito e sim fora temer.   #brasilqueopovoquer",0.0,0.0
910875476700393473,103809983,,,0.0,und,#xôvampirão  https://t.co/qmgnduum6c,0.0,0.0
910875522984480768,6715112,,,0.0,pt,"rodrigo maia critica #micheltemer: quando a gente faz um acordo, tem de cumprir a palavra https://t.co/0s6wfzkabi  #temernacadeia",0.0,0.0
910875533663199232,54033770,,,0.0,pt,#democraciajá  #tijolaço o masoquismo renitente de (só uma) parte dos militares https://t.co/vxnhfdgrj8,0.0,0.0
910876341393874944,54018581,,,0.0,pt,sinismo descarado deste ilegítimo facínora que já está de volta para arquitetar o golpe a mais uma denúncia na câmara.  https://t.co/uxabik3f4m,0.0,0.0
910876418703335424,816248329461960704,,,0.0,pt,"rt @randolfeap: finalmente, o temer ficou abaixo da margem de erro.    .  #xôvampirão https://t.co/hwiv3tq8kd",0.0,0.0
910876734924435456,51592669,,,0.0,und, https://t.co/bdsf8zth2q,0.0,0.0
910876799550320640,2279411588,,,0.0,pt,pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910876835206090753,75694052,,,0.0,pt,7 x 1  brasil x @gilmarmendes  @stf_oficial  x @camaradeputados  ,0.0,0.0
910876982832979968,714220330689150982,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910877032741064705,801920037732974592,,,0.0,pt,#bolsonaro2018 não foi citado nele eu confio. rt @brennoferraz: 7 x 1  brasil x @gilmarmendes  @stf_oficial  x @camaradeputados  ,0.0,0.0
910877072880435200,801920037732974592,,,0.0,pt,#bolsonaro2018 não foi citado nele eu confio. rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910877095856889857,801920037732974592,,,0.0,pt,#bolsonaro2018 não foi citado nele eu confio. rt @beatrizdidio:  https://t.co/iiq4hvbnxc,0.0,0.0
910877390280241152,495458024,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910877450359508994,813560197,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910877661966323713,3513246377,,,0.0,pt,"brusinha amar sem temer de volta ao site! poucas unidades, aproveite enviamos para todo brasil https://t.co/k7tf47opfy  https://t.co/0kgqu4qd7n",0.0,0.0
910878046583848960,3227317095,,,0.0,pt,pelo menos a dilma nunca falou em acabar com o horário de verão ,0.0,0.0
910878242520911873,69373037,,,0.0,pt,presidente @lulapelobrasil  fala sobre o desmonte das políticas sociais por parte do regime golpista #brasilqueopovoquer ,0.0,0.0
910878340726366208,887699529839104001,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910878353271459841,827325684028731392,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910878427858608129,33615996,,,0.0,pt,"""golpe: de civil a militar"", de blogosfera da rede pt  - curta nossa página:  https://t.co/712udcef02  ... https://t.co/grzwzco3qm",0.0,0.0
910878633023213572,856327844414324736,,,0.0,pt,"rt @zezaestrela: e golpista tem palavra?  conta outra, maia...🙄  https://t.co/tiitrhamwj",0.0,0.0
910878707048468480,809872516944719872,,,0.0,pt,me liguei no brinco  https://t.co/yig0sqorev,0.0,0.0
910878808298917888,3185118941,,,0.0,pt,o hrs de verão agora será a conta de luz pelando no nosso bolso e a natureza gritando  #privatização #mantendoprivilegios,0.0,0.0
910878883850981376,3344936614,,,0.0,pt,"rt @mariflopes: querem acabar com o horário de verão. agora, mais do que nunca, eu grito: .  não bastava tirar nossos direitos,ag…",0.0,0.0
910879267818438662,3185118941,,,0.0,pt,"um presid- gov rejeitado, ladrão, antipobre, submisso ao mercado, vendendo o país, mantido pelo congresso +corrupto da história ",0.0,0.0
910879349758361605,808846312154210304,,,0.0,pt,rt @annalugama: brasileiros em nova iorque protestam contra meireles e temer.  #golpistas #entreguistas / vídeo por nocau… ,0.0,0.0
910879430901424129,54033770,,,0.0,pt,#democraciajá  #viomundo wadih damous: generais tramam golpe nas barbas de um presidente desmoralizado https://t.co/tgtpuaiwyd,0.0,0.0
910879665300004867,840010202376220672,,,0.0,pt,"@deputadofederal ativistas do @bradonyc escracham  e seus fantoches, incluindo o #parentenacadeia, que veio a ny para entregar a petrobras.",0.0,0.0
910880100098494464,228914574,,,0.0,pt,rt @lennonbossa_: pelo menos a dilma nunca falou em acabar com o horário de verão. ,0.0,0.0
910880193874677760,66251400,,"{'attributes': {}, 'id': 'f207b85be9f1513e', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-35.019805, -8.157554], [-35.019805, -7.929652], [-34.858893, -7.929652], [-34.858893, -8.157554]]]}, 'place_type': 'city', 'country': 'Brasil', 'name': 'Recife', 'url': 'https://api.twitter.com/1.1/geo/id/f207b85be9f1513e.json', 'country_code': 'BR', 'full_name': 'Recife, Brasil'}",0.0,pt,sobre o horário de verão eu nem vou opinar. ,0.0,0.0
910880304415592452,46360430,,,0.0,pt,"@lucasc720 @jornaloglobo essa é a pior politicagem que existe, a política do ilusionismo. até inauguração d ponte que ñ foi construída ele promoveu. ",0.0,0.0
910880392768565248,169054603,,,0.0,pt,rt @esuplicy: mais uma gravíssima denúncia contra michel temer acaba de ser encaminhada à câmara. seguimos exigindo #diretasjá e ,0.0,0.0
910880406991441920,196389548,,,0.0,pt,"rt @jfmargarida: temer, vergonha nacional!  #sosamazonia https://t.co/xwcjkdhdpw",0.0,0.0
910880524406837250,452424989,,,0.0,pt,"#brasilqueopovoquer é  fora temer, fora temer",0.0,0.0
910880765407318016,24787866,,,0.0,pt,"vão mexer até no horário de verão, putaquepariu  https://t.co/z8qar9g2mv",0.0,0.0
910880990494695424,167109810,,,0.0,pt,rt @gabifacouto: neste #diadaárvore não temos o que comemorar.   @durval13pt https://t.co/hziojqpd1g,0.0,0.0
910881126247489541,909074881983238146,,,0.0,pt,amanhã é sexta com 110% de certeza. #política ,0.0,0.0
910881291394076672,54033770,,,0.0,pt,#democraciajá  #ocafezinho quem financiou o golpe? https://t.co/pqrm8oahtw,0.0,0.0
